OrderID,InventoryID,SupplierID,SupplyID,WarehouseID,Quantity,UnitPrice,TotalInvoice,OrderDate,Unscheduled,Priority,DeliveryDate,LateDelivery,ExpectedDeliveryDate
314,8,5,2,1,1,789.81,789.81,2024-06-21,0,2,2024-07-01,0,2024-07-09
315,8,6,2,1,1,789.81,789.81,2024-06-30,0,2,,0,2024-07-14
316,8,6,2,1,1,789.81,789.81,2024-06-28,0,3,,0,2024-07-12
317,8,10,2,1,2,789.81,1579.62,2024-06-27,0,2,,0,2024-07-13
318,8,10,2,1,2,789.81,1579.62,2024-06-24,1,2,,0,2024-07-10
319,8,5,2,1,3,789.81,2369.43,2024-06-30,0,3,,0,2024-07-18
320,8,10,2,1,1,789.81,789.81,2024-06-13,0,1,2024-06-26,0,2024-06-29
321,8,10,2,1,2,789.81,1579.62,2024-06-24,1,3,,0,2024-07-10
322,8,6,2,1,1,789.81,789.81,2024-06-23,1,6,,0,2024-07-07
323,8,10,2,1,3,789.81,2369.43,2024-06-28,0,7,,0,2024-07-14
324,8,6,2,1,1,789.81,789.81,2024-06-06,0,7,2024-06-17,0,2024-06-20
325,8,5,2,1,3,789.81,2369.43,2024-06-14,0,7,2024-06-25,0,2024-07-02
326,8,5,2,1,3,789.81,2369.43,2024-06-26,1,7,,0,2024-07-14
327,8,5,2,1,1,789.81,789.81,2024-06-20,0,8,2024-07-01,0,2024-07-08
328,8,10,2,1,4,789.81,3159.24,2024-06-09,0,2,2024-06-23,0,2024-06-25
329,8,6,2,1,1,789.81,789.81,2024-07-02,0,2,2024-07-05,0,2024-07-16
330,8,5,2,1,1,789.81,789.81,2024-06-16,0,2,,1,2024-07-04
331,8,10,2,1,1,789.81,789.81,2024-06-13,0,6,2024-06-28,0,2024-06-29
332,8,6,2,1,2,789.81,1579.62,2024-06-30,0,3,,0,2024-07-14
333,8,5,2,1,1,789.81,789.81,2024-06-07,1,1,,1,2024-06-25
334,8,10,2,1,3,789.81,2369.43,2024-07-04,1,7,,0,2024-07-20
335,8,5,2,1,1,789.81,789.81,2024-07-04,0,2,,0,2024-07-22
336,8,5,2,1,3,789.81,2369.43,2024-07-02,0,1,,0,2024-07-20
337,8,6,2,1,1,789.81,789.81,2024-06-20,0,2,2024-07-05,1,2024-07-04
338,8,6,2,1,1,789.81,789.81,2024-07-03,0,1,,0,2024-07-17
339,8,6,2,1,2,789.81,1579.62,2024-06-11,1,1,,1,2024-06-25
340,8,10,2,1,2,789.81,1579.62,2024-06-18,0,7,,1,2024-07-04
341,8,6,2,1,2,789.81,1579.62,2024-06-18,1,2,2024-06-23,0,2024-07-02
342,8,10,2,1,3,789.81,2369.43,2024-06-05,1,4,2024-06-21,0,2024-06-21
343,8,5,2,1,1,789.81,789.81,2024-07-02,0,7,,0,2024-07-20
344,8,5,2,1,1,789.81,789.81,2024-06-19,1,2,,0,2024-07-07
345,8,10,2,1,2,789.81,1579.62,2024-06-22,0,2,,0,2024-07-08
346,8,5,2,1,2,789.81,1579.62,2024-06-12,1,1,2024-07-04,1,2024-06-30
347,8,10,2,1,1,789.81,789.81,2024-06-24,0,2,2024-07-03,0,2024-07-10
348,8,6,2,1,4,789.81,3159.24,2024-07-03,0,2,,0,2024-07-17
349,8,10,2,1,2,789.81,1579.62,2024-06-06,0,1,2024-06-17,0,2024-06-22
350,8,10,2,1,1,789.81,789.81,2024-06-28,0,2,,0,2024-07-14
351,8,5,2,1,1,789.81,789.81,2024-06-20,0,6,2024-06-24,0,2024-07-08
352,8,5,2,1,1,789.81,789.81,2024-07-03,1,3,,0,2024-07-21
353,8,6,2,1,1,789.81,789.81,2024-07-02,1,2,,0,2024-07-16
354,9,10,2,2,4,789.81,3159.24,2024-06-15,1,8,2024-07-05,1,2024-07-04
355,9,10,2,2,2,789.81,1579.62,2024-07-03,0,8,,0,2024-07-22
356,9,6,2,2,2,789.81,1579.62,2024-07-02,0,2,,0,2024-07-13
357,9,10,2,2,4,789.81,3159.24,2024-06-14,0,8,2024-06-24,0,2024-07-03
358,9,10,2,2,2,789.81,1579.62,2024-06-28,1,1,,0,2024-07-17
359,9,6,2,2,5,789.81,3949.05,2024-06-23,1,8,2024-07-04,0,2024-07-04
360,9,5,2,2,6,789.81,4738.86,2024-07-02,0,8,,0,2024-07-10
361,9,5,2,2,10,789.81,7898.1,2024-06-27,0,1,,1,2024-07-05
362,9,5,2,2,3,789.81,2369.43,2024-06-17,0,8,2024-06-25,0,2024-06-25
363,10,10,2,3,4,789.81,3159.24,2024-07-01,0,8,,0,2024-07-15
364,10,5,2,3,2,789.81,1579.62,2024-06-19,1,2,2024-06-25,0,2024-07-02
365,10,10,2,3,3,789.81,2369.43,2024-06-30,0,8,,0,2024-07-14
366,10,6,2,3,2,789.81,1579.62,2024-06-12,0,2,2024-06-20,0,2024-06-25
367,10,10,2,3,1,789.81,789.81,2024-06-16,0,7,,1,2024-06-30
368,10,10,2,3,1,789.81,789.81,2024-06-14,0,2,2024-06-25,0,2024-06-28
369,10,10,2,3,1,789.81,789.81,2024-06-17,0,8,2024-06-29,0,2024-07-01
370,10,6,2,3,1,789.81,789.81,2024-07-02,0,2,,0,2024-07-15
371,10,10,2,3,3,789.81,2369.43,2024-06-20,0,6,2024-07-02,0,2024-07-04
372,10,5,2,3,1,789.81,789.81,2024-06-20,0,1,2024-07-03,0,2024-07-03
373,10,10,2,3,1,789.81,789.81,2024-06-10,0,7,2024-06-24,0,2024-06-24
374,10,5,2,3,10,789.81,7898.1,2024-07-03,1,8,,0,2024-07-16
375,10,5,2,3,5,789.81,3949.05,2024-06-22,0,1,,1,2024-07-05
376,10,5,2,3,3,789.81,2369.43,2024-06-11,1,2,,1,2024-06-24
377,10,10,2,3,1,789.81,789.81,2024-06-21,0,3,2024-07-01,0,2024-07-05
378,10,6,2,3,1,789.81,789.81,2024-06-27,0,6,2024-07-05,0,2024-07-10
379,10,6,2,3,3,789.81,2369.43,2024-06-13,0,1,2024-06-27,1,2024-06-26
380,10,5,2,3,1,789.81,789.81,2024-06-19,1,3,2024-06-29,0,2024-07-02
381,10,10,2,3,10,789.81,7898.1,2024-06-12,0,1,2024-06-26,0,2024-06-26
382,10,6,2,3,4,789.81,3159.24,2024-06-27,0,2,2024-07-02,0,2024-07-10
383,10,6,2,3,5,789.81,3949.05,2024-06-09,1,2,,1,2024-06-22
384,11,5,2,4,1,789.81,789.81,2024-06-20,1,4,2024-07-05,0,2024-07-08
385,11,10,2,4,7,789.81,5528.67,2024-06-05,0,7,2024-06-17,0,2024-06-21
386,11,5,2,4,1,789.81,789.81,2024-06-17,0,5,2024-07-05,0,2024-07-05
387,11,5,2,4,1,789.81,789.81,2024-06-26,1,8,,0,2024-07-14
388,11,6,2,4,5,789.81,3949.05,2024-06-21,0,5,2024-06-30,0,2024-06-30
389,11,5,2,4,4,789.81,3159.24,2024-06-06,0,1,2024-06-23,0,2024-06-24
390,11,5,2,4,13,789.81,10267.53,2024-06-24,0,8,2024-07-05,0,2024-07-12
391,11,5,2,4,3,789.81,2369.43,2024-06-12,0,2,2024-06-21,0,2024-06-30
392,11,5,2,4,4,789.81,3159.24,2024-06-15,0,1,2024-07-03,0,2024-07-03
393,11,6,2,4,1,789.81,789.81,2024-06-23,0,2,,1,2024-07-02
394,11,10,2,4,9,789.81,7108.29,2024-06-17,0,4,2024-07-04,1,2024-07-03
395,11,10,2,4,11,789.81,8687.91,2024-06-22,0,3,2024-06-29,0,2024-07-08
396,11,5,2,4,3,789.81,2369.43,2024-06-09,0,8,2024-06-15,0,2024-06-27
397,11,10,2,4,3,789.81,2369.43,2024-06-17,0,2,2024-06-28,0,2024-07-03
398,12,6,2,5,20,789.81,15796.2,2024-06-15,0,7,2024-06-23,0,2024-06-23
399,12,5,2,5,6,789.81,4738.86,2024-06-22,1,2,,1,2024-06-26
400,12,5,2,5,1,789.81,789.81,2024-06-15,0,2,2024-06-19,0,2024-06-19
401,12,6,2,5,7,789.81,5528.67,2024-06-17,0,1,2024-06-25,0,2024-06-25
402,13,6,2,6,1,789.81,789.81,2024-06-05,0,4,,1,2024-06-24
403,13,6,2,6,1,789.81,789.81,2024-06-17,0,1,2024-06-26,0,2024-07-06
404,13,10,2,6,1,789.81,789.81,2024-06-11,0,1,2024-06-26,0,2024-06-29
405,13,6,2,6,1,789.81,789.81,2024-06-24,0,2,,0,2024-07-13
406,13,5,2,6,1,789.81,789.81,2024-06-30,0,1,,0,2024-07-18
407,13,5,2,6,1,789.81,789.81,2024-06-17,0,1,,1,2024-07-05
408,13,10,2,6,1,789.81,789.81,2024-07-04,0,2,,0,2024-07-22
409,13,10,2,6,1,789.81,789.81,2024-06-12,0,6,2024-06-30,0,2024-06-30
410,13,5,2,6,2,789.81,1579.62,2024-06-28,0,3,2024-07-05,0,2024-07-16
411,13,5,2,6,2,789.81,1579.62,2024-06-08,0,1,2024-06-26,0,2024-06-26
412,13,6,2,6,1,789.81,789.81,2024-06-06,1,2,2024-06-25,0,2024-06-25
413,13,10,2,6,2,789.81,1579.62,2024-06-15,0,8,2024-06-27,0,2024-07-03
414,13,10,2,6,2,789.81,1579.62,2024-06-09,0,2,2024-06-20,0,2024-06-27
415,13,6,2,6,3,789.81,2369.43,2024-06-20,1,6,,0,2024-07-09
416,13,10,2,6,1,789.81,789.81,2024-06-21,0,2,,0,2024-07-09
417,13,5,2,6,2,789.81,1579.62,2024-06-28,0,2,,0,2024-07-16
418,13,5,2,6,1,789.81,789.81,2024-06-27,0,8,2024-07-04,0,2024-07-15
419,13,10,2,6,1,789.81,789.81,2024-06-29,0,4,,0,2024-07-17
420,13,6,2,6,1,789.81,789.81,2024-07-01,0,2,,0,2024-07-20
421,13,6,2,6,1,789.81,789.81,2024-06-22,0,6,2024-07-03,0,2024-07-11
422,13,6,2,6,1,789.81,789.81,2024-06-07,0,7,2024-06-23,0,2024-06-26
423,13,6,2,6,1,789.81,789.81,2024-06-05,0,2,2024-06-10,0,2024-06-24
424,13,10,2,6,1,789.81,789.81,2024-07-04,0,6,,0,2024-07-22
425,13,5,2,6,1,789.81,789.81,2024-06-14,0,2,,1,2024-07-02
426,13,6,2,6,1,789.81,789.81,2024-06-05,0,2,2024-06-25,1,2024-06-24
427,13,5,2,6,1,789.81,789.81,2024-06-09,0,2,,1,2024-06-27
428,13,5,2,6,1,789.81,789.81,2024-06-13,1,8,2024-06-23,0,2024-07-01
429,13,5,2,6,2,789.81,1579.62,2024-07-03,0,2,,0,2024-07-21
430,13,10,2,6,2,789.81,1579.62,2024-06-27,0,3,,0,2024-07-15
431,13,5,2,6,1,789.81,789.81,2024-06-16,1,6,,1,2024-07-04
432,13,5,2,6,1,789.81,789.81,2024-07-01,0,3,,0,2024-07-19
433,13,6,2,6,1,789.81,789.81,2024-06-24,0,2,,0,2024-07-13
434,13,6,2,6,1,789.81,789.81,2024-06-10,0,4,2024-06-18,0,2024-06-29
435,13,10,2,6,1,789.81,789.81,2024-06-23,0,2,,0,2024-07-11
436,13,10,2,6,2,789.81,1579.62,2024-07-04,0,2,,0,2024-07-22
437,13,10,2,6,1,789.81,789.81,2024-06-14,0,1,2024-06-30,0,2024-07-02
438,13,5,2,6,3,789.81,2369.43,2024-06-21,0,7,2024-07-02,0,2024-07-09
439,13,10,2,6,1,789.81,789.81,2024-06-10,1,6,2024-06-25,0,2024-06-28
440,13,6,2,6,1,789.81,789.81,2024-06-07,1,1,2024-06-26,0,2024-06-26
441,13,5,2,6,1,789.81,789.81,2024-07-01,0,2,,0,2024-07-19
442,13,5,2,6,1,789.81,789.81,2024-07-01,0,8,,0,2024-07-19
443,13,10,2,6,1,789.81,789.81,2024-06-26,0,1,,0,2024-07-14
444,13,5,2,6,2,789.81,1579.62,2024-06-05,0,3,2024-06-11,0,2024-06-23
445,13,10,2,6,1,789.81,789.81,2024-06-06,0,6,2024-06-24,0,2024-06-24
446,13,10,2,6,1,789.81,789.81,2024-06-06,0,8,,1,2024-06-24
447,13,5,2,6,1,789.81,789.81,2024-06-13,0,2,2024-06-26,0,2024-07-01
448,13,10,2,6,1,789.81,789.81,2024-06-29,0,1,,0,2024-07-17
449,13,10,2,6,1,789.81,789.81,2024-06-18,0,1,,0,2024-07-06
450,13,6,2,6,1,789.81,789.81,2024-06-18,0,2,2024-06-29,0,2024-07-07
451,13,5,2,6,1,789.81,789.81,2024-06-18,0,2,2024-07-02,0,2024-07-06
452,13,10,2,6,1,789.81,789.81,2024-06-24,0,1,,0,2024-07-12
453,13,5,2,6,1,789.81,789.81,2024-06-10,1,7,,1,2024-06-28
454,13,10,2,6,1,789.81,789.81,2024-06-09,0,1,2024-06-21,0,2024-06-27
455,13,6,2,6,1,789.81,789.81,2024-07-01,0,2,,0,2024-07-20
456,13,6,2,6,2,789.81,1579.62,2024-06-29,0,4,,0,2024-07-18
457,13,10,2,6,1,789.81,789.81,2024-06-15,0,1,2024-06-29,0,2024-07-03
458,13,5,2,6,1,789.81,789.81,2024-06-30,0,2,,0,2024-07-18
459,13,6,2,6,1,789.81,789.81,2024-06-06,0,2,2024-06-24,0,2024-06-25
460,13,10,2,6,1,789.81,789.81,2024-06-26,0,2,,0,2024-07-14
461,13,5,2,6,1,789.81,789.81,2024-06-05,1,3,2024-07-02,1,2024-06-23
462,13,6,2,6,1,789.81,789.81,2024-06-17,0,2,,0,2024-07-06
463,13,6,2,6,2,789.81,1579.62,2024-06-26,0,4,,0,2024-07-15
464,13,5,2,6,1,789.81,789.81,2024-06-27,0,1,2024-07-03,0,2024-07-15
465,13,5,2,6,1,789.81,789.81,2024-06-17,0,3,2024-07-04,0,2024-07-05
466,13,5,2,6,2,789.81,1579.62,2024-06-20,0,7,2024-06-30,0,2024-07-08
467,13,5,2,6,1,789.81,789.81,2024-07-03,0,7,,0,2024-07-21
468,13,10,2,6,1,789.81,789.81,2024-06-15,0,1,,1,2024-07-03
469,13,5,2,6,1,789.81,789.81,2024-06-28,0,2,,0,2024-07-16
470,13,5,2,6,2,789.81,1579.62,2024-07-03,0,4,,0,2024-07-21
471,13,6,2,6,5,789.81,3949.05,2024-06-28,0,7,,0,2024-07-17
472,13,5,2,6,1,789.81,789.81,2024-06-08,0,7,2024-06-12,0,2024-06-26
473,13,5,2,6,1,789.81,789.81,2024-06-09,0,2,2024-06-28,1,2024-06-27
474,13,6,2,6,2,789.81,1579.62,2024-06-11,0,2,,1,2024-06-30
475,13,6,2,6,2,789.81,1579.62,2024-06-24,1,5,,0,2024-07-13
476,13,10,2,6,1,789.81,789.81,2024-06-07,0,8,2024-06-24,0,2024-06-25
477,13,5,2,6,3,789.81,2369.43,2024-06-29,0,4,,0,2024-07-17
478,13,5,2,6,4,789.81,3159.24,2024-06-17,0,3,2024-06-24,0,2024-07-05
479,13,6,2,6,1,789.81,789.81,2024-07-02,0,2,,0,2024-07-21
480,13,5,2,6,1,789.81,789.81,2024-06-05,0,2,2024-06-14,0,2024-06-23
481,13,5,2,6,1,789.81,789.81,2024-06-07,1,4,2024-06-18,0,2024-06-25
482,13,6,2,6,2,789.81,1579.62,2024-06-14,1,2,2024-06-29,0,2024-07-03
483,13,6,2,6,3,789.81,2369.43,2024-06-25,1,2,,0,2024-07-14
484,13,6,2,6,1,789.81,789.81,2024-06-15,1,1,,1,2024-07-04
485,13,6,2,6,1,789.81,789.81,2024-06-22,0,2,,0,2024-07-11
486,13,6,2,6,1,789.81,789.81,2024-06-08,0,2,2024-06-22,0,2024-06-27
487,13,10,2,6,1,789.81,789.81,2024-06-13,0,7,2024-06-28,0,2024-07-01
488,13,5,2,6,2,789.81,1579.62,2024-06-07,0,2,2024-06-17,0,2024-06-25
489,13,5,2,6,1,789.81,789.81,2024-06-25,0,7,,0,2024-07-13
490,13,10,2,6,1,789.81,789.81,2024-06-18,0,2,2024-07-01,0,2024-07-06
491,13,10,2,6,1,789.81,789.81,2024-06-16,0,1,2024-06-26,0,2024-07-04
492,13,6,2,6,2,789.81,1579.62,2024-06-27,1,3,,0,2024-07-16
493,13,5,2,6,1,789.81,789.81,2024-07-01,1,2,,0,2024-07-19
494,13,5,2,6,1,789.81,789.81,2024-06-14,0,6,2024-06-23,0,2024-07-02
495,13,6,2,6,1,789.81,789.81,2024-06-14,0,6,2024-07-03,0,2024-07-03
496,13,6,2,6,2,789.81,1579.62,2024-06-29,0,8,,0,2024-07-18
497,13,6,2,6,2,789.81,1579.62,2024-06-26,1,2,,0,2024-07-15
498,13,6,2,6,2,789.81,1579.62,2024-07-04,0,2,,0,2024-07-23
499,13,10,2,6,1,789.81,789.81,2024-06-23,0,2,,0,2024-07-11
500,13,6,2,6,1,789.81,789.81,2024-06-26,0,2,,0,2024-07-15
501,13,5,2,6,2,789.81,1579.62,2024-06-25,0,2,2024-07-02,0,2024-07-13
502,13,6,2,6,1,789.81,789.81,2024-06-21,0,6,,0,2024-07-10
503,13,10,2,6,1,789.81,789.81,2024-06-19,0,7,2024-06-29,0,2024-07-07
504,13,6,2,6,1,789.81,789.81,2024-06-10,0,2,,1,2024-06-29
505,13,5,2,6,2,789.81,1579.62,2024-06-23,0,1,2024-07-05,0,2024-07-11
506,13,6,2,6,1,789.81,789.81,2024-07-03,0,1,,0,2024-07-22
507,13,5,2,6,1,789.81,789.81,2024-06-05,0,1,2024-06-21,0,2024-06-23
508,13,6,2,6,2,789.81,1579.62,2024-06-15,0,2,2024-06-23,0,2024-07-04
509,13,5,2,6,1,789.81,789.81,2024-06-26,1,5,2024-06-30,0,2024-07-14
510,13,10,2,6,1,789.81,789.81,2024-06-09,1,1,,1,2024-06-27
511,13,5,2,6,1,789.81,789.81,2024-06-22,0,2,2024-07-05,0,2024-07-10
512,13,6,2,6,1,789.81,789.81,2024-06-18,0,2,2024-06-24,0,2024-07-07
513,13,10,2,6,1,789.81,789.81,2024-07-02,0,1,,0,2024-07-20
514,13,6,2,6,1,789.81,789.81,2024-07-01,0,2,,0,2024-07-20
515,13,6,2,6,1,789.81,789.81,2024-06-16,0,5,2024-06-30,0,2024-07-05
516,13,10,2,6,1,789.81,789.81,2024-06-14,0,1,2024-06-23,0,2024-07-02
517,13,5,2,6,2,789.81,1579.62,2024-06-09,0,7,2024-06-26,0,2024-06-27
518,13,5,2,6,2,789.81,1579.62,2024-06-27,1,2,,0,2024-07-15
519,13,6,2,6,3,789.81,2369.43,2024-06-27,0,3,,0,2024-07-16
520,13,5,2,6,1,789.81,789.81,2024-07-04,0,7,,0,2024-07-22
521,13,5,2,6,1,789.81,789.81,2024-06-26,0,4,,0,2024-07-14
522,13,5,2,6,1,789.81,789.81,2024-06-15,0,7,2024-06-22,0,2024-07-03
523,14,6,2,7,1,789.81,789.81,2024-06-25,0,2,2024-07-02,0,2024-07-13
524,14,6,2,7,1,789.81,789.81,2024-06-29,0,6,,0,2024-07-17
525,14,10,2,7,1,789.81,789.81,2024-06-29,0,2,,0,2024-07-16
526,14,5,2,7,1,789.81,789.81,2024-06-08,0,2,2024-06-12,0,2024-06-19
527,14,10,2,7,3,789.81,2369.43,2024-06-18,1,8,,1,2024-07-05
528,14,6,2,7,2,789.81,1579.62,2024-06-14,0,4,,1,2024-07-02
529,14,10,2,7,1,789.81,789.81,2024-06-06,0,2,2024-06-23,0,2024-06-23
530,14,6,2,7,2,789.81,1579.62,2024-06-27,1,3,,0,2024-07-15
531,14,6,2,7,3,789.81,2369.43,2024-07-01,0,3,,0,2024-07-19
532,14,10,2,7,2,789.81,1579.62,2024-06-28,0,8,,0,2024-07-15
533,14,5,2,7,2,789.81,1579.62,2024-07-04,0,8,,0,2024-07-15
534,14,5,2,7,2,789.81,1579.62,2024-07-02,1,7,,0,2024-07-13
535,14,10,2,7,1,789.81,789.81,2024-07-02,0,7,,0,2024-07-19
536,14,6,2,7,1,789.81,789.81,2024-06-09,1,2,2024-07-04,1,2024-06-27
537,14,6,2,7,1,789.81,789.81,2024-06-14,0,2,2024-06-28,0,2024-07-02
538,14,6,2,7,2,789.81,1579.62,2024-06-15,1,1,,1,2024-07-03
539,14,5,2,7,1,789.81,789.81,2024-07-03,1,2,,0,2024-07-14
540,14,5,2,7,1,789.81,789.81,2024-06-24,0,8,2024-06-28,0,2024-07-05
541,14,10,2,7,1,789.81,789.81,2024-06-25,1,7,,0,2024-07-12
542,14,10,2,7,1,789.81,789.81,2024-06-26,0,5,,0,2024-07-13
543,14,5,2,7,1,789.81,789.81,2024-07-04,0,2,,0,2024-07-15
544,14,6,2,7,1,789.81,789.81,2024-07-02,0,7,,0,2024-07-20
545,14,6,2,7,2,789.81,1579.62,2024-06-07,0,4,2024-06-15,0,2024-06-25
546,14,10,2,7,1,789.81,789.81,2024-06-26,0,2,,0,2024-07-13
547,14,5,2,7,1,789.81,789.81,2024-07-03,0,7,,0,2024-07-14
548,14,6,2,7,1,789.81,789.81,2024-07-04,0,3,,0,2024-07-22
549,14,5,2,7,1,789.81,789.81,2024-06-10,0,1,2024-06-22,1,2024-06-21
550,14,10,2,7,1,789.81,789.81,2024-06-23,0,2,,0,2024-07-10
551,14,6,2,7,1,789.81,789.81,2024-06-28,0,2,,0,2024-07-16
552,14,10,2,7,1,789.81,789.81,2024-06-23,0,2,,0,2024-07-10
553,14,6,2,7,2,789.81,1579.62,2024-06-28,0,3,,0,2024-07-16
554,14,5,2,7,1,789.81,789.81,2024-07-01,0,1,,0,2024-07-12
555,14,6,2,7,1,789.81,789.81,2024-06-24,0,2,2024-07-02,0,2024-07-12
556,14,6,2,7,1,789.81,789.81,2024-06-06,0,2,,1,2024-06-24
557,14,6,2,7,1,789.81,789.81,2024-06-27,0,7,2024-07-05,0,2024-07-15
558,14,5,2,7,2,789.81,1579.62,2024-06-30,1,1,,0,2024-07-11
559,14,5,2,7,2,789.81,1579.62,2024-06-23,0,2,,1,2024-07-04
560,14,10,2,7,1,789.81,789.81,2024-06-23,0,2,,0,2024-07-10
561,14,6,2,7,2,789.81,1579.62,2024-06-13,0,2,2024-06-26,0,2024-07-01
562,14,6,2,7,2,789.81,1579.62,2024-06-09,0,2,2024-06-21,0,2024-06-27
563,15,10,3,1,2,863.12,1726.24,2024-06-16,0,8,,1,2024-06-30
564,15,5,3,1,1,863.12,863.12,2024-06-07,0,2,2024-06-25,1,2024-06-24
565,15,10,3,1,2,863.12,1726.24,2024-07-04,0,2,,0,2024-07-18
566,15,6,3,1,1,863.12,863.12,2024-06-23,0,1,,1,2024-07-05
567,15,10,3,1,4,863.12,3452.48,2024-06-18,0,3,2024-07-04,1,2024-07-02
568,15,5,3,1,1,863.12,863.12,2024-06-10,0,2,2024-06-19,0,2024-06-27
569,15,5,3,1,1,863.12,863.12,2024-06-24,0,2,2024-07-05,0,2024-07-11
570,15,6,3,1,2,863.12,1726.24,2024-07-01,0,2,,0,2024-07-13
571,15,6,3,1,2,863.12,1726.24,2024-06-28,0,3,,0,2024-07-10
572,15,5,3,1,3,863.12,2589.36,2024-06-11,0,2,,1,2024-06-28
573,15,5,3,1,2,863.12,1726.24,2024-06-19,1,3,,0,2024-07-06
574,15,10,3,1,1,863.12,863.12,2024-06-20,0,3,2024-07-01,0,2024-07-04
575,15,5,3,1,2,863.12,1726.24,2024-06-27,1,2,,0,2024-07-14
576,15,10,3,1,2,863.12,1726.24,2024-07-03,0,1,,0,2024-07-17
577,15,5,3,1,1,863.12,863.12,2024-06-05,0,8,,1,2024-06-22
578,15,5,3,1,2,863.12,1726.24,2024-06-25,1,2,,0,2024-07-12
579,15,5,3,1,1,863.12,863.12,2024-06-23,0,2,,0,2024-07-10
580,15,10,3,1,4,863.12,3452.48,2024-07-02,1,3,,0,2024-07-16
581,15,6,3,1,2,863.12,1726.24,2024-06-15,0,8,2024-06-21,0,2024-06-27
582,15,6,3,1,2,863.12,1726.24,2024-06-21,0,4,,1,2024-07-03
583,15,6,3,1,4,863.12,3452.48,2024-06-30,0,7,,0,2024-07-12
584,15,10,3,1,3,863.12,2589.36,2024-06-12,0,1,2024-06-23,0,2024-06-26
585,15,10,3,1,1,863.12,863.12,2024-06-06,0,6,2024-06-18,0,2024-06-20
586,15,10,3,1,1,863.12,863.12,2024-07-01,0,1,,0,2024-07-15
587,15,5,3,1,3,863.12,2589.36,2024-06-28,0,2,,0,2024-07-15
588,15,5,3,1,2,863.12,1726.24,2024-06-18,0,6,2024-06-29,0,2024-07-05
589,15,10,3,1,2,863.12,1726.24,2024-06-07,0,3,2024-06-17,0,2024-06-21
590,15,5,3,1,1,863.12,863.12,2024-06-05,0,2,2024-06-16,0,2024-06-22
591,15,10,3,1,2,863.12,1726.24,2024-06-30,0,2,,0,2024-07-14
592,15,10,3,1,6,863.12,5178.72,2024-06-13,0,2,,1,2024-06-27
593,15,10,3,1,2,863.12,1726.24,2024-06-30,0,3,,0,2024-07-14
594,15,5,3,1,1,863.12,863.12,2024-06-12,0,2,2024-06-17,0,2024-06-29
595,15,6,3,1,1,863.12,863.12,2024-06-06,0,1,2024-06-19,1,2024-06-18
596,15,5,3,1,1,863.12,863.12,2024-06-07,0,6,2024-06-12,0,2024-06-24
597,15,5,3,1,2,863.12,1726.24,2024-06-07,0,2,2024-06-23,0,2024-06-24
598,15,6,3,1,1,863.12,863.12,2024-06-21,0,2,2024-06-28,0,2024-07-03
599,15,6,3,1,1,863.12,863.12,2024-06-08,0,1,2024-06-17,0,2024-06-20
600,15,10,3,1,1,863.12,863.12,2024-06-24,0,7,,0,2024-07-08
601,15,10,3,1,1,863.12,863.12,2024-06-14,0,3,2024-06-22,0,2024-06-28
602,15,10,3,1,1,863.12,863.12,2024-07-03,0,1,,0,2024-07-17
603,16,5,3,2,1,863.12,863.12,2024-06-05,0,8,2024-06-17,0,2024-06-24
604,16,5,3,2,2,863.12,1726.24,2024-06-16,1,8,2024-06-29,0,2024-07-05
605,16,10,3,2,3,863.12,2589.36,2024-06-13,0,2,2024-06-25,0,2024-06-29
606,16,10,3,2,1,863.12,863.12,2024-06-12,1,3,,1,2024-06-28
607,16,6,3,2,1,863.12,863.12,2024-06-10,1,2,,1,2024-06-26
608,16,5,3,2,1,863.12,863.12,2024-06-30,0,1,,0,2024-07-19
609,16,6,3,2,1,863.12,863.12,2024-07-01,0,5,2024-07-05,0,2024-07-17
610,16,10,3,2,2,863.12,1726.24,2024-06-09,0,8,2024-06-18,0,2024-06-25
611,16,10,3,2,1,863.12,863.12,2024-06-16,0,1,2024-06-28,0,2024-07-02
612,16,6,3,2,3,863.12,2589.36,2024-06-23,0,8,2024-07-01,0,2024-07-09
613,16,10,3,2,1,863.12,863.12,2024-06-06,0,8,2024-06-23,1,2024-06-22
614,16,6,3,2,1,863.12,863.12,2024-06-10,1,8,,1,2024-06-26
615,16,6,3,2,1,863.12,863.12,2024-06-07,0,8,2024-06-15,0,2024-06-23
616,16,5,3,2,1,863.12,863.12,2024-06-08,0,7,2024-06-19,0,2024-06-27
617,16,5,3,2,1,863.12,863.12,2024-06-22,0,4,,0,2024-07-11
618,16,6,3,2,1,863.12,863.12,2024-06-30,0,1,,0,2024-07-16
619,16,6,3,2,1,863.12,863.12,2024-06-26,0,6,,0,2024-07-12
620,16,5,3,2,2,863.12,1726.24,2024-06-29,1,6,,0,2024-07-18
621,16,5,3,2,1,863.12,863.12,2024-06-29,0,8,,0,2024-07-18
622,16,5,3,2,1,863.12,863.12,2024-06-14,1,7,2024-06-29,0,2024-07-03
623,16,6,3,2,1,863.12,863.12,2024-06-21,0,1,2024-07-03,0,2024-07-07
624,16,10,3,2,1,863.12,863.12,2024-06-07,0,7,2024-06-21,0,2024-06-23
625,16,6,3,2,1,863.12,863.12,2024-06-13,0,1,,1,2024-06-29
626,16,10,3,2,1,863.12,863.12,2024-06-13,0,7,2024-06-28,0,2024-06-29
627,16,10,3,2,2,863.12,1726.24,2024-06-29,0,7,2024-07-03,0,2024-07-15
