OrderStatusID,OrderID,StatusCode,StatusDate,is_current,is_open
997,302,P,2024-06-12,0,True
998,302,AS,2024-06-15,0,True
999,302,D,2024-06-25,1,False
1000,303,P,2024-06-20,0,True
1001,303,AS,2024-06-26,1,True
1003,304,P,2024-06-27,0,True
1004,304,BR,2024-07-01,1,False
1005,305,P,2024-06-11,0,True
1006,305,AS,2024-06-13,0,True
1007,305,D,2024-06-21,1,False
1008,306,P,2024-07-01,0,True
1009,306,AS,2024-07-02,1,True
1011,307,P,2024-06-18,0,True
1012,307,AS,2024-06-22,0,True
1013,307,D,2024-07-03,1,False
1014,308,P,2024-06-27,0,True
1015,308,AS,2024-06-28,0,True
1016,308,D,2024-07-02,1,False
1017,309,P,2024-06-15,0,True
1018,309,AS,2024-06-19,0,True
1019,309,D,2024-06-30,1,False
1020,310,P,2024-06-20,0,True
1021,310,BV,2024-06-22,0,True
1022,310,AS,2024-06-29,0,True
1023,310,D,2024-07-03,1,False
1024,311,P,2024-06-28,0,True
1025,311,AS,2024-07-02,1,True
1027,312,P,2024-06-09,0,True
1028,312,BA,2024-06-14,0,True
1029,312,AS,2024-06-15,0,True
1030,312,D,2024-06-21,1,False
1031,313,P,2024-06-24,0,True
1032,313,AS,2024-06-27,0,True
1033,313,D,2024-07-02,1,False
1034,314,P,2024-06-21,0,True
1035,314,AS,2024-06-23,0,True
1036,314,D,2024-07-01,1,False
1037,315,P,2024-06-30,0,True
1038,315,BA,2024-07-01,0,True
1039,315,AS,2024-07-02,1,True
1041,316,P,2024-06-28,0,True
1042,316,BA,2024-07-01,0,True
1043,316,AS,2024-07-03,1,True
1045,317,P,2024-06-27,0,True
1046,317,AS,2024-06-30,1,True
1048,318,P,2024-06-24,0,True
1049,318,BV,2024-06-28,1,True
1051,319,P,2024-06-30,0,True
1052,319,AS,2024-07-03,1,True
1054,320,P,2024-06-13,0,True
1055,320,AS,2024-06-18,0,True
1056,320,D,2024-06-26,1,False
1057,321,P,2024-06-24,0,True
1058,321,BB,2024-06-27,1,True
1060,322,P,2024-06-23,0,True
1061,322,BV,2024-06-26,1,True
1063,323,P,2024-06-28,0,True
1064,323,AS,2024-07-03,1,True
1066,324,P,2024-06-06,0,True
1067,324,AS,2024-06-11,0,True
1068,324,D,2024-06-17,1,False
1069,325,P,2024-06-14,0,True
1070,325,AS,2024-06-18,0,True
1071,325,D,2024-06-25,1,False
1072,326,P,2024-06-26,0,True
1073,326,BB,2024-07-01,1,True
1075,327,P,2024-06-20,0,True
1076,327,AS,2024-06-25,0,True
1077,327,D,2024-07-01,1,False
1078,328,P,2024-06-09,0,True
1079,328,AS,2024-06-13,0,True
1080,328,D,2024-06-23,1,False
1081,329,P,2024-07-02,0,True
1082,329,BA,2024-07-04,0,True
1083,329,D,2024-07-05,1,False
1084,330,P,2024-06-16,0,True
1085,330,BA,2024-06-23,0,True
1086,330,AS,2024-06-26,1,True
1088,331,P,2024-06-13,0,True
1089,331,AS,2024-06-18,0,True
1090,331,D,2024-06-28,1,False
1091,332,P,2024-06-30,0,True
1092,332,BA,2024-07-04,1,True
1095,333,P,2024-06-07,0,True
1096,333,BR,2024-06-11,1,False
1097,334,P,2024-07-04,1,True
1099,335,P,2024-07-04,0,True
1100,335,BA,2024-07-05,1,True
1103,336,P,2024-07-02,1,True
1106,337,P,2024-06-20,0,True
1107,337,AS,2024-06-23,0,True
1108,337,D,2024-07-05,1,False
1109,338,P,2024-07-03,0,True
1110,338,AS,2024-07-04,1,True
1112,339,P,2024-06-11,0,True
1113,339,BA,2024-06-15,0,True
1114,339,AS,2024-06-19,0,True
1115,339,BR,2024-07-01,1,False
1116,340,P,2024-06-18,0,True
1117,340,BR,2024-06-22,1,False
1118,341,P,2024-06-18,0,True
1119,341,BV,2024-06-20,0,True
1120,341,D,2024-06-23,1,False
1121,342,P,2024-06-05,0,True
1122,342,BA,2024-06-09,0,True
1123,342,AS,2024-06-11,0,True
1124,342,D,2024-06-21,1,False
1125,343,P,2024-07-02,0,True
1126,343,AS,2024-07-05,1,True
1128,344,P,2024-06-19,0,True
1129,344,BV,2024-06-22,1,True
1131,345,P,2024-06-22,0,True
1132,345,BR,2024-06-24,1,False
1133,346,P,2024-06-12,0,True
1134,346,BB,2024-06-14,0,True
1135,346,AS,2024-06-29,0,True
1136,346,D,2024-07-04,1,False
1137,347,P,2024-06-24,0,True
1138,347,AS,2024-06-29,0,True
1139,347,D,2024-07-03,1,False
1140,348,P,2024-07-03,0,True
1141,348,BA,2024-07-05,1,True
1144,349,P,2024-06-06,0,True
1145,349,BA,2024-06-08,0,True
1146,349,AS,2024-06-11,0,True
1147,349,D,2024-06-17,1,False
1148,350,P,2024-06-28,0,True
1149,350,AS,2024-06-30,1,True
1151,351,P,2024-06-20,0,True
1152,351,AS,2024-06-23,0,True
1153,351,D,2024-06-24,1,False
1154,352,P,2024-07-03,1,True
1157,353,P,2024-07-02,0,True
1158,353,BZ,2024-07-04,1,True
1162,354,P,2024-06-15,0,True
1163,354,BA,2024-06-21,0,True
1164,354,AS,2024-06-23,0,True
1165,354,D,2024-07-05,1,False
1166,355,P,2024-07-03,1,True
1168,356,P,2024-07-02,0,True
1169,356,BR,2024-07-05,1,False
1170,357,P,2024-06-14,0,True
1171,357,BA,2024-06-15,0,True
1172,357,AS,2024-06-17,0,True
1173,357,D,2024-06-24,1,False
1174,358,P,2024-06-28,0,True
1175,358,BV,2024-06-29,1,True
1177,359,P,2024-06-23,0,True
1178,359,BV,2024-06-30,0,True
1179,359,D,2024-07-04,1,False
1180,360,P,2024-07-02,0,True
1181,360,BA,2024-07-04,1,True
1184,361,P,2024-06-27,0,True
1185,361,AS,2024-07-03,1,True
1187,362,P,2024-06-17,0,True
1188,362,AS,2024-06-19,0,True
1189,362,D,2024-06-25,1,False
1190,363,P,2024-07-01,0,True
1191,363,AS,2024-07-04,1,True
1193,364,P,2024-06-19,0,True
1194,364,BA,2024-06-22,0,True
1195,364,D,2024-06-25,1,False
1196,365,P,2024-06-30,0,True
1197,365,BR,2024-07-04,1,False
1198,366,P,2024-06-12,0,True
1199,366,AS,2024-06-14,0,True
1200,366,D,2024-06-20,1,False
1201,367,P,2024-06-16,0,True
1202,367,AS,2024-06-19,0,True
1203,367,BR,2024-07-03,1,False
1204,368,P,2024-06-14,0,True
1205,368,AS,2024-06-17,0,True
1206,368,D,2024-06-25,1,False
1207,369,P,2024-06-17,0,True
1208,369,AS,2024-06-21,0,True
1209,369,D,2024-06-29,1,False
1210,370,P,2024-07-02,0,True
1211,370,AS,2024-07-05,1,True
1213,371,P,2024-06-20,0,True
1214,371,AS,2024-06-24,0,True
1215,371,D,2024-07-02,1,False
1216,372,P,2024-06-20,0,True
1217,372,AS,2024-06-23,0,True
1218,372,D,2024-07-03,1,False
1219,373,P,2024-06-10,0,True
1220,373,AS,2024-06-12,0,True
1221,373,D,2024-06-24,1,False
1222,374,P,2024-07-03,1,True
1227,375,P,2024-06-22,0,True
1228,375,AS,2024-06-27,1,True
1230,376,P,2024-06-11,0,True
1231,376,BR,2024-06-15,1,False
1232,377,P,2024-06-21,0,True
1233,377,AS,2024-06-23,0,True
1234,377,D,2024-07-01,1,False
1235,378,P,2024-06-27,0,True
1236,378,AS,2024-06-29,0,True
1237,378,D,2024-07-05,1,False
1238,379,P,2024-06-13,0,True
1239,379,AS,2024-06-16,0,True
1240,379,D,2024-06-27,1,False
1241,380,P,2024-06-19,0,True
1242,380,BA,2024-06-23,0,True
1243,380,AS,2024-06-25,0,True
1244,380,D,2024-06-29,1,False
1245,381,P,2024-06-12,0,True
1246,381,BA,2024-06-17,0,True
1247,381,AS,2024-06-20,0,True
1248,381,D,2024-06-26,1,False
1249,382,P,2024-06-27,0,True
1250,382,AS,2024-06-30,0,True
1251,382,D,2024-07-02,1,False
1252,383,P,2024-06-09,0,True
1253,383,BV,2024-06-14,0,True
1254,383,AS,2024-06-28,1,True
1256,384,P,2024-06-20,0,True
1257,384,BV,2024-06-21,0,True
1258,384,D,2024-07-05,1,False
1259,385,P,2024-06-05,0,True
1260,385,AS,2024-06-08,0,True
1261,385,D,2024-06-17,1,False
1262,386,P,2024-06-17,0,True
1263,386,AS,2024-06-21,0,True
1264,386,D,2024-07-05,1,False
1265,387,P,2024-06-26,0,True
1266,387,BA,2024-06-28,0,True
1267,387,AS,2024-07-01,1,True
1269,388,P,2024-06-21,0,True
1270,388,AS,2024-06-25,0,True
1271,388,D,2024-06-30,1,False
1272,389,P,2024-06-06,0,True
1273,389,AS,2024-06-12,0,True
1274,389,D,2024-06-23,1,False
1275,390,P,2024-06-24,0,True
1276,390,AS,2024-06-28,0,True
1277,390,D,2024-07-05,1,False
1278,391,P,2024-06-12,0,True
1279,391,AS,2024-06-15,0,True
1280,391,D,2024-06-21,1,False
1281,392,P,2024-06-15,0,True
1282,392,AS,2024-06-19,0,True
1283,392,D,2024-07-03,1,False
1284,393,P,2024-06-23,0,True
1285,393,AS,2024-06-26,0,True
1286,393,BR,2024-07-02,1,False
1287,394,P,2024-06-17,0,True
1288,394,AS,2024-06-22,0,True
1289,394,D,2024-07-04,1,False
1290,395,P,2024-06-22,0,True
1291,395,AS,2024-06-26,0,True
1292,395,D,2024-06-29,1,False
1293,396,P,2024-06-09,0,True
1294,396,AS,2024-06-12,0,True
1295,396,D,2024-06-15,1,False
1296,397,P,2024-06-17,0,True
1297,397,AS,2024-06-20,0,True
1298,397,D,2024-06-28,1,False
1299,398,P,2024-06-15,0,True
1300,398,AS,2024-06-17,0,True
1301,398,D,2024-06-23,1,False
1302,399,P,2024-06-22,0,True
1303,399,BA,2024-06-25,0,True
1304,399,AS,2024-06-30,1,True
1306,400,P,2024-06-15,0,True
1307,400,AS,2024-06-18,0,True
1308,400,D,2024-06-19,1,False
1309,401,P,2024-06-17,0,True
1310,401,AS,2024-06-22,0,True
1311,401,D,2024-06-25,1,False
1312,402,P,2024-06-05,0,True
1313,402,BR,2024-06-06,1,False
1314,403,P,2024-06-17,0,True
1315,403,AS,2024-06-19,0,True
1316,403,D,2024-06-26,1,False
1317,404,P,2024-06-11,0,True
1318,404,AS,2024-06-14,0,True
1319,404,D,2024-06-26,1,False
1320,405,P,2024-06-24,0,True
1321,405,AS,2024-06-27,1,True
1323,406,P,2024-06-30,0,True
1324,406,AS,2024-07-01,1,True
1326,407,P,2024-06-17,0,True
1327,407,AS,2024-06-22,0,True
1328,407,BR,2024-06-28,1,False
1329,408,P,2024-07-04,1,True
1332,409,P,2024-06-12,0,True
1333,409,BA,2024-06-18,0,True
1334,409,AS,2024-06-19,0,True
1335,409,D,2024-06-30,1,False
1336,410,P,2024-06-28,0,True
1337,410,AS,2024-07-02,0,True
1338,410,D,2024-07-05,1,False
1339,411,P,2024-06-08,0,True
1340,411,BD,2024-06-10,0,True
1341,411,AS,2024-06-18,0,True
1342,411,D,2024-06-26,1,False
1343,412,P,2024-06-06,0,True
1344,412,BZ,2024-06-09,0,True
1345,412,BV,2024-06-24,0,True
1346,412,D,2024-06-25,1,False
1347,413,P,2024-06-15,0,True
1348,413,AS,2024-06-16,0,True
1349,413,D,2024-06-27,1,False
1350,414,P,2024-06-09,0,True
1351,414,AS,2024-06-12,0,True
1352,414,D,2024-06-20,1,False
1353,415,P,2024-06-20,0,True
1354,415,BA,2024-06-26,0,True
1355,415,AS,2024-06-29,1,True
1357,416,P,2024-06-21,0,True
1358,416,AS,2024-06-28,1,True
1360,417,P,2024-06-28,0,True
1361,417,BA,2024-07-02,1,True
1364,418,P,2024-06-27,0,True
1365,418,BA,2024-06-28,0,True
1366,418,AS,2024-07-01,0,True
1367,418,D,2024-07-04,1,False
1368,419,P,2024-06-29,0,True
1369,419,BA,2024-07-02,0,True
1370,419,AS,2024-07-04,1,True
1372,420,P,2024-07-01,0,True
1373,420,BA,2024-07-03,0,True
1374,420,AS,2024-07-05,1,True
1376,421,P,2024-06-22,0,True
1377,421,AS,2024-06-25,0,True
1378,421,D,2024-07-03,1,False
1379,422,P,2024-06-07,0,True
1380,422,AS,2024-06-12,0,True
1381,422,D,2024-06-23,1,False
1382,423,P,2024-06-05,0,True
1383,423,AS,2024-06-06,0,True
1384,423,D,2024-06-10,1,False
1385,424,P,2024-07-04,1,True
1388,425,P,2024-06-14,0,True
1389,425,BR,2024-06-18,1,False
1390,426,P,2024-06-05,0,True
1391,426,BA,2024-06-08,0,True
1392,426,AS,2024-06-12,0,True
1393,426,D,2024-06-25,1,False
1394,427,P,2024-06-09,0,True
1395,427,BA,2024-06-14,0,True
1396,427,AS,2024-06-17,0,True
1397,427,BR,2024-06-29,1,False
1398,428,P,2024-06-13,0,True
1399,428,BA,2024-06-17,0,True
1400,428,AS,2024-06-21,0,True
1401,428,D,2024-06-23,1,False
1402,429,P,2024-07-03,1,True
1405,430,P,2024-06-27,0,True
1406,430,AS,2024-07-02,1,True
1408,431,P,2024-06-16,0,True
1409,431,BB,2024-06-22,1,True
1412,432,P,2024-07-01,0,True
1413,432,AS,2024-07-02,1,True
1415,433,P,2024-06-24,0,True
1416,433,BA,2024-06-27,0,True
1417,433,AS,2024-06-28,1,True
1419,434,P,2024-06-10,0,True
1420,434,BA,2024-06-15,0,True
1421,434,D,2024-06-18,1,False
1422,435,P,2024-06-23,0,True
1423,435,BB,2024-06-29,1,True
1426,436,P,2024-07-04,1,True
1429,437,P,2024-06-14,0,True
1430,437,AS,2024-06-17,0,True
1431,437,D,2024-06-30,1,False
1432,438,P,2024-06-21,0,True
1433,438,AS,2024-06-22,0,True
1434,438,D,2024-07-02,1,False
1435,439,P,2024-06-10,0,True
1436,439,BA,2024-06-12,0,True
1437,439,AS,2024-06-14,0,True
1438,439,D,2024-06-25,1,False
1439,440,P,2024-06-07,0,True
1440,440,BV,2024-06-11,0,True
1441,440,AS,2024-06-20,0,True
1442,440,D,2024-06-26,1,False
1443,441,P,2024-07-01,1,True
1446,442,P,2024-07-01,1,True
1449,443,P,2024-06-26,0,True
1450,443,BR,2024-07-01,1,False
1451,444,P,2024-06-05,0,True
1452,444,AS,2024-06-10,0,True
1453,444,D,2024-06-11,1,False
1454,445,P,2024-06-06,0,True
1455,445,AS,2024-06-10,0,True
1456,445,D,2024-06-24,1,False
1457,446,P,2024-06-06,0,True
1458,446,BB,2024-06-11,0,True
1459,446,BR,2024-07-02,1,False
1460,447,P,2024-06-13,0,True
1461,447,AS,2024-06-14,0,True
1462,447,D,2024-06-26,1,False
1463,448,P,2024-06-29,0,True
1464,448,AS,2024-07-04,1,True
1466,449,P,2024-06-18,0,True
1467,449,BA,2024-06-23,0,True
1468,449,AS,2024-06-24,0,True
1469,449,BR,2024-07-01,1,False
1470,450,P,2024-06-18,0,True
1471,450,AS,2024-06-19,0,True
1472,450,D,2024-06-29,1,False
1473,451,P,2024-06-18,0,True
1474,451,AS,2024-06-20,0,True
1475,451,D,2024-07-02,1,False
1476,452,P,2024-06-24,0,True
1477,452,BA,2024-06-27,0,True
1478,452,AS,2024-06-30,1,True
1480,453,P,2024-06-10,0,True
1481,453,AS,2024-06-14,0,True
1482,453,BR,2024-06-24,1,False
1483,454,P,2024-06-09,0,True
1484,454,AS,2024-06-11,0,True
1485,454,D,2024-06-21,1,False
1486,455,P,2024-07-01,0,True
1487,455,BA,2024-07-05,1,True
1490,456,P,2024-06-29,0,True
1491,456,AS,2024-06-30,1,True
1493,457,P,2024-06-15,0,True
1494,457,BA,2024-06-17,0,True
1495,457,AS,2024-06-19,0,True
1496,457,D,2024-06-29,1,False
1497,458,P,2024-06-30,0,True
1498,458,AS,2024-07-03,1,True
1500,459,P,2024-06-06,0,True
1501,459,BA,2024-06-09,0,True
1502,459,AS,2024-06-13,0,True
1503,459,D,2024-06-24,1,False
1504,460,P,2024-06-26,0,True
1505,460,AS,2024-06-28,1,True
1507,461,P,2024-06-05,0,True
1508,461,BV,2024-06-09,0,True
1509,461,AS,2024-06-21,0,True
1510,461,D,2024-07-02,1,False
1511,462,P,2024-06-17,0,True
1512,462,AS,2024-06-20,0,True
1513,462,BR,2024-06-21,1,False
1514,463,P,2024-06-26,0,True
1515,463,BA,2024-07-01,0,True
1516,463,AS,2024-07-05,1,True
1518,464,P,2024-06-27,0,True
1519,464,AS,2024-06-28,0,True
1520,464,D,2024-07-03,1,False
1521,465,P,2024-06-17,0,True
1522,465,AS,2024-06-22,0,True
1523,465,D,2024-07-04,1,False
1524,466,P,2024-06-20,0,True
1525,466,AS,2024-06-24,0,True
1526,466,D,2024-06-30,1,False
1527,467,P,2024-07-03,1,True
1529,468,P,2024-06-15,0,True
1530,468,BR,2024-06-20,1,False
1531,469,P,2024-06-28,0,True
1532,469,AS,2024-07-01,1,True
1534,470,P,2024-07-03,1,True
1537,471,P,2024-06-28,0,True
1538,471,BA,2024-06-30,0,True
1539,471,AS,2024-07-02,1,True
1541,472,P,2024-06-08,0,True
1542,472,AS,2024-06-11,0,True
1543,472,D,2024-06-12,1,False
1544,473,P,2024-06-09,0,True
1545,473,AS,2024-06-13,0,True
1546,473,D,2024-06-28,1,False
1547,474,P,2024-06-11,0,True
1548,474,BB,2024-06-19,1,True
1551,475,P,2024-06-24,0,True
1552,475,BV,2024-06-26,1,True
1554,476,P,2024-06-07,0,True
1555,476,AS,2024-06-08,0,True
1556,476,D,2024-06-24,1,False
1557,477,P,2024-06-29,0,True
1558,477,AS,2024-06-30,1,True
1560,478,P,2024-06-17,0,True
1561,478,AS,2024-06-18,0,True
1562,478,D,2024-06-24,1,False
1563,479,P,2024-07-02,1,True
1566,480,P,2024-06-05,0,True
1567,480,AS,2024-06-07,0,True
1568,480,D,2024-06-14,1,False
1569,481,P,2024-06-07,0,True
1570,481,AS,2024-06-11,0,True
1571,481,D,2024-06-18,1,False
1572,482,P,2024-06-14,0,True
1573,482,BA,2024-06-18,0,True
1574,482,AS,2024-06-19,0,True
1575,482,D,2024-06-29,1,False
1576,483,P,2024-06-25,0,True
1577,483,BB,2024-06-29,1,True
1579,484,P,2024-06-15,0,True
1580,484,BB,2024-06-18,0,True
1581,484,AS,2024-06-27,1,True
1583,485,P,2024-06-22,0,True
1584,485,BA,2024-06-27,0,True
1585,485,AS,2024-06-29,1,True
1587,486,P,2024-06-08,0,True
1588,486,AS,2024-06-13,0,True
1589,486,D,2024-06-22,1,False
1590,487,P,2024-06-13,0,True
1591,487,AS,2024-06-16,0,True
1592,487,D,2024-06-28,1,False
1593,488,P,2024-06-07,0,True
1594,488,AS,2024-06-11,0,True
1595,488,D,2024-06-17,1,False
1596,489,P,2024-06-25,0,True
1597,489,AS,2024-06-27,1,True
1599,490,P,2024-06-18,0,True
1600,490,AS,2024-06-24,0,True
1601,490,D,2024-07-01,1,False
1602,491,P,2024-06-16,0,True
1603,491,AS,2024-06-20,0,True
1604,491,D,2024-06-26,1,False
1605,492,P,2024-06-27,0,True
1606,492,AS,2024-07-02,1,True
1608,493,P,2024-07-01,0,True
1609,493,BA,2024-07-03,1,True
1612,494,P,2024-06-14,0,True
1613,494,AS,2024-06-17,0,True
1614,494,D,2024-06-23,1,False
1615,495,P,2024-06-14,0,True
1616,495,BA,2024-06-20,0,True
1617,495,AS,2024-06-22,0,True
1618,495,D,2024-07-03,1,False
1619,496,P,2024-06-29,0,True
1620,496,AS,2024-07-03,1,True
1622,497,P,2024-06-26,0,True
1623,497,BB,2024-06-30,1,True
1626,498,P,2024-07-04,1,True
1628,499,P,2024-06-23,0,True
1629,499,BA,2024-06-28,0,True
1630,499,AS,2024-07-01,1,True
1632,500,P,2024-06-26,0,True
1633,500,AS,2024-06-28,1,True
1635,501,P,2024-06-25,0,True
1636,501,AS,2024-06-28,0,True
1637,501,D,2024-07-02,1,False
1638,502,P,2024-06-21,0,True
1639,502,BA,2024-06-25,0,True
1640,502,AS,2024-06-26,1,True
1642,503,P,2024-06-19,0,True
1643,503,AS,2024-06-21,0,True
1644,503,D,2024-06-29,1,False
1645,504,P,2024-06-10,0,True
1646,504,BB,2024-06-13,0,True
1647,504,BA,2024-06-22,0,True
1648,504,AS,2024-06-24,1,True
1650,505,P,2024-06-23,0,True
1651,505,AS,2024-06-27,0,True
1652,505,D,2024-07-05,1,False
1653,506,P,2024-07-03,1,True
1656,507,P,2024-06-05,0,True
1657,507,AS,2024-06-09,0,True
1658,507,D,2024-06-21,1,False
1659,508,P,2024-06-15,0,True
1660,508,AS,2024-06-17,0,True
1661,508,D,2024-06-23,1,False
1662,509,P,2024-06-26,0,True
1663,509,BV,2024-06-28,0,True
1664,509,D,2024-06-30,1,False
1665,510,P,2024-06-09,0,True
1666,510,BB,2024-06-13,0,True
1667,510,AS,2024-07-03,1,True
1669,511,P,2024-06-22,0,True
1670,511,BA,2024-06-25,0,True
1671,511,AS,2024-06-27,0,True
1672,511,D,2024-07-05,1,False
1673,512,P,2024-06-18,0,True
1674,512,AS,2024-06-20,0,True
1675,512,D,2024-06-24,1,False
1676,513,P,2024-07-02,1,True
1679,514,P,2024-07-01,1,True
1682,515,P,2024-06-16,0,True
1683,515,AS,2024-06-17,0,True
1684,515,D,2024-06-30,1,False
1685,516,P,2024-06-14,0,True
1686,516,BA,2024-06-18,0,True
1687,516,AS,2024-06-22,0,True
1688,516,D,2024-06-23,1,False
1689,517,P,2024-06-09,0,True
1690,517,AS,2024-06-14,0,True
1691,517,D,2024-06-26,1,False
1692,518,P,2024-06-27,0,True
1693,518,BA,2024-07-02,0,True
1694,518,AS,2024-07-03,1,True
1696,519,P,2024-06-27,0,True
1697,519,AS,2024-07-01,1,True
1699,520,P,2024-07-04,1,True
1702,521,P,2024-06-26,0,True
1703,521,AS,2024-06-29,1,True
1705,522,P,2024-06-15,0,True
1706,522,AS,2024-06-19,0,True
1707,522,D,2024-06-22,1,False
1708,523,P,2024-06-25,0,True
1709,523,BA,2024-06-29,0,True
1710,523,AS,2024-07-01,0,True
1711,523,D,2024-07-02,1,False
1712,524,P,2024-06-29,0,True
1713,524,BR,2024-07-02,1,False
1714,525,P,2024-06-29,0,True
1715,525,AS,2024-07-02,1,True
1717,526,P,2024-06-08,0,True
1718,526,BA,2024-06-11,0,True
1719,526,D,2024-06-12,1,False
1720,527,P,2024-06-18,0,True
1721,527,BA,2024-06-21,0,True
1722,527,AS,2024-06-23,0,True
1723,527,BR,2024-06-26,1,False
1724,528,P,2024-06-14,0,True
1725,528,BB,2024-06-17,1,True
1728,529,P,2024-06-06,0,True
1729,529,AS,2024-06-10,0,True
1730,529,D,2024-06-23,1,False
1731,530,P,2024-06-27,0,True
1732,530,BD,2024-06-29,0,True
1733,530,BZ,2024-07-04,1,True
1735,531,P,2024-07-01,0,True
1736,531,AS,2024-07-05,1,True
1738,532,P,2024-06-28,0,True
1739,532,AS,2024-06-30,1,True
1741,533,P,2024-07-04,1,True
1744,534,P,2024-07-02,0,True
1745,534,BA,2024-07-03,0,True
1746,534,AS,2024-07-04,1,True
1748,535,P,2024-07-02,1,True
1751,536,P,2024-06-09,0,True
1752,536,BZ,2024-06-10,0,True
1753,536,BV,2024-06-23,0,True
1754,536,AS,2024-06-30,0,True
1755,536,D,2024-07-04,1,False
1756,537,P,2024-06-14,0,True
1757,537,AS,2024-06-18,0,True
1758,537,D,2024-06-28,1,False
1759,538,P,2024-06-15,0,True
1760,538,BB,2024-06-19,0,True
1761,538,AS,2024-06-24,1,True
1763,539,P,2024-07-03,1,True
1768,540,P,2024-06-24,0,True
1769,540,AS,2024-06-26,0,True
1770,540,D,2024-06-28,1,False
1771,541,P,2024-06-25,0,True
1772,541,BV,2024-07-03,0,True
1773,541,AS,2024-07-04,1,True
1775,542,P,2024-06-26,0,True
1776,542,AS,2024-06-28,1,True
1778,543,P,2024-07-04,1,True
1781,544,P,2024-07-02,0,True
1782,544,AS,2024-07-05,1,True
1784,545,P,2024-06-07,0,True
1785,545,AS,2024-06-11,0,True
1786,545,D,2024-06-15,1,False
1787,546,P,2024-06-26,0,True
1788,546,AS,2024-06-29,1,True
1790,547,P,2024-07-03,1,True
1793,548,P,2024-07-04,1,True
1795,549,P,2024-06-10,0,True
1796,549,AS,2024-06-13,0,True
1797,549,D,2024-06-22,1,False
1798,550,P,2024-06-23,0,True
1799,550,BA,2024-06-27,0,True
1800,550,AS,2024-06-30,1,True
1802,551,P,2024-06-28,0,True
1803,551,AS,2024-07-02,1,True
1805,552,P,2024-06-23,0,True
1806,552,AS,2024-06-28,1,True
1808,553,P,2024-06-28,0,True
1809,553,AS,2024-07-01,1,True
1811,554,P,2024-07-01,0,True
1812,554,AS,2024-07-05,1,True
1814,555,P,2024-06-24,0,True
1815,555,BA,2024-06-29,0,True
1816,555,D,2024-07-02,1,False
1817,556,P,2024-06-06,0,True
1818,556,BR,2024-06-07,1,False
1819,557,P,2024-06-27,0,True
1820,557,AS,2024-06-30,0,True
1821,557,D,2024-07-05,1,False
1822,558,P,2024-06-30,1,True
1825,559,P,2024-06-23,0,True
1826,559,AS,2024-06-27,1,True
1828,560,P,2024-06-23,0,True
1829,560,BA,2024-06-25,0,True
1830,560,AS,2024-06-29,1,True
1832,561,P,2024-06-13,0,True
1833,561,AS,2024-06-16,0,True
1834,561,D,2024-06-26,1,False
1835,562,P,2024-06-09,0,True
1836,562,BA,2024-06-10,0,True
1837,562,AS,2024-06-11,0,True
1838,562,D,2024-06-21,1,False
1839,563,P,2024-06-16,0,True
1840,563,BB,2024-06-19,1,True
1842,564,P,2024-06-07,0,True
1843,564,AS,2024-06-12,0,True
1844,564,D,2024-06-25,1,False
1845,565,P,2024-07-04,0,True
1846,565,AS,2024-07-05,1,True
1848,566,P,2024-06-23,0,True
1849,566,AS,2024-06-26,1,True
1851,567,P,2024-06-18,0,True
1852,567,AS,2024-06-24,0,True
1853,567,D,2024-07-04,1,False
1854,568,P,2024-06-10,0,True
1855,568,AS,2024-06-12,0,True
1856,568,D,2024-06-19,1,False
1857,569,P,2024-06-24,0,True
1858,569,AS,2024-06-28,0,True
